#tid	superkingdom	kingdom	phylum	class	order	family	genus	OULU-49	OULU-296	OULU-341	OULU-372	OULU-479	OULU-560	OULU-638	OULU-644	OULU-685	OULU-785	OULU-13	OULU-74	OULU-169	OULU-301	OULU-331	OULU-360	OULU-393	OULU-402	OULU-444	OULU-461	OULU-488	OULU-494	OULU-545	OULU-794	OULU-29	OULU-102	OULU-228	OULU-232	OULU-255	OULU-314	OULU-335	OULU-386	OULU-390	OULU-481	OULU-486	OULU-500	OULU-516	OULU-648	OULU-701	OULU-68	OULU-226	OULU-277	OULU-308	OULU-342	OULU-408	OULU-497	OULU-574	OULU-583	OULU-647	OULU-115	OULU-139	OULU-152	OULU-171	OULU-183	OULU-661	OULU-703	OULU-709	OULU-722	OULU-833	OULU-835	OULU-847	OULU-848	OULU-869	OULU-870	OULU-878	OULU-884	OULU-888	OULU-895
1926651	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Culturomica	0	0	0	0	0	0	0	0	0.000484311680561531	0	0.00349774668425169	0	0.000106980513506465	0.00131088637090776	0	0.00551426084390599	0.00214481866506741	0	0.000145440823195059	0	0.000445932144933617	0.000398292792032472	0.000860255350788283	0.00124578024031358	0	0	0.000542711552155038	0	0.000113300458866858	0.000678381906253157	0	0.000342531102950151	0	0.000293440774683645	0	0.000678602164740906	0.00117081676732091	0	0	0.000239421968048577	0.000604354049172129	0.000143530792289974	0.000559702916052193	0.00171489903751793	0.00134477653561396	0.000558903878792919	0.000172470974461006	0.000648004289788399	0	0.00430387866383189	0	0.000118031888510216	0.0197016590514989	0.000606713173109895	0	0	0.00470350163610753	0.00245382818286683	0.000690393441960318	0	0.000400331705413065	0.000227253811046412	0.000320441778451871	0.000115000657803763	0.00707337816970533	0	0.00322620061664385	0.0152368315170486
1926659	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Mediterranea	0	0	0	0	0	0	0	0	0.00308778071459908	0	0.000847654043309787	0.00091316604515922	0.000313511504855224	0.00147414716435522	0	0.010892671174297	0.00154934625935889	0	0.000157270890153238	0.0001991410654047	0.000684813293951944	0.000139180975658639	0.000700634357945708	0.000628195163764246	0.000363220973432209	0	0.000925092645764965	0	0.00019389078525768	0.00290570816503995	0	0.000329801061959419	0	0	0	0.00057678183993407	0.00013649078891676	0.000778603192273089	0	0.00123326013739833	0.00011919079857835	0	0.000298571555557805	0.000961105065023693	0.0018756691157519	0.00080247556918045	0.000864144882418587	0.00450223980482751	0	0.000784795226736209	0.00150300116729868	0.000127622041952671	0.00246800115536523	0.000121650636232828	0.00279444997618642	0	0.00194128892992908	0.00491420641426953	0.00514030008164261	0	0.00105296448562871	0.00298381003849435	0.00118677658661006	0.00020051114692376	0.00229551563246145	0	0.000962479133926981	0.0030639863923272
1926663	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Phocea	0	0	0	0	0	0	0	0	0	0	0.000206330984198795	0.000230261524331291	0	0.000133690649736558	0	0	0.000117060472924311	0	0.00140374794521337	0	0	0.000339732381523994	0.000206111282012174	0.000241331983748906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036305298429553	0.000381512556134126	0.000920395080580846	0.00022987119762894	0	0.000180810878740871	0	0.000430842434259754	0.000274771818989442	0	0.000126600843161615	0	0	0	0	0	0	0	0	0.000197583846957501	0	0	0	0.00013765076396174	0	0	0	0	0
1926672	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellamassilia	0	0	0	0	0	0	0	0	0.000184080638759816	0	0.000160070763537542	0.000716434742797998	0	0.000427832079263905	0	0.000192550727841751	0.000135280546533408	0	0.00019478110246104	0	0	0	0.000464662890203178	0	0	0	0.000686961964711218	0	0	0.000154620434483421	0	0	0	0	0	0.000261950835623166	0	0.00110679453785761	0	0.00032471266913814	0.000134440900754035	0	0.000114140594672498	0.000709503739084706	0.0005165125102508	0.000107240744250765	0.000220911248148552	0.00301624996757479	0	0	0.00179106330760038	0	0.000334941513935643	0.000180770945432045	0	0	0.000793723651128796	0.000136331010212786	0.000163263178734091	0	0.000205060873559321	0.000302895079550484	0.000112170622546955	0	0.00136778931464523	0	0	0
1928820	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Intestinibacillus	0	0	0	0	0	0	0	0	0	0	0.000120940576886552	0.000184931224244705	0	0.000110250535817604	0.000242751602160574	0	0.000127590515465683	0.000368522233244734	0.000188921069293252	0.000182960978841237	0	0.000583284088821462	0.000292261817868508	0.000181251489887247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017671145256814	0.000148680996162674	0.000125060690335011	0.00019673102496864	0.000119220628292711	0.000310981511370145	0.000757115254379865	0.000231961310581405	0.000153131013727311	0	0	0.000321952392106274	0	0	0	0	0	0	0	0	0	0	0	0.000521772895839572	0	0	0.0005151766251714	0.000189501798372067	0
1929045	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Traorella	0	0	0	0	0	0	0	0	0	0	0.00101184482649982	0.0018506322511855	0.000688603305295866	0.00133966651077924	0.000332152192204469	0.000332901258366757	0.000804233249102327	0.000325161970481542	0.000399662262088404	0.00102614548987837	0.000824343965094472	0.00167168171848885	0.00142835888439226	0.0010256184305835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131827083618627	0.000916346139519134	0.000646023566050086	0.00145719759199945	0.000705093715843883	0.00087851426957935	0.000642934461965166	0.00161859914508517	0.00182253206516227	0.00150088890027118	0.000309252059618717	0.00122531910412095	0.000605979695675131	0	0.000513932687867958	0	0.00040409768997904	0	0.000224241661630713	0.00108091104533806	0.000121242323002909	0	0.000114321917178551	0.000609893384908287	0.000115560661006981	0	0.000311013999640035	0.000982319322210368	0
1929297	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Bittarella	0	0	0	0	0	0	0	0	0	0	0.000509712431328298	0.000330302186600476	0.000281711352214491	0.000514332499655949	0.000824265440151905	0	0.000552942233886625	0.00026631161384838	0.000365652069590714	0.000518002771314826	0.000216341040600405	0.00122598859418004	0.000750424667641434	0.00031804261431029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024035197569324	0.00075829508057704	0.000269781489193821	0.000406642118605438	0.000216501140961013	0.000361481756801338	0.00045657316861779	0.00141744800858125	0.000250261656732168	0.000568733372588899	0	0	0	0	0	0	0	0	0	0	0.000577931073159362	0	0	0	0.000254721457006734	0	0.000124231597618345	0.000208791981435904	0
192987	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Allofustis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176830496893696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1930845	Bacteria	NA	Firmicutes	NA	NA	NA	Ndongobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108640719201561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935176	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Angelakisella	0	0	0	0	0	0	0	0	0	0	0.00275282313096634	0.00209315385667853	0.000612762941262118	0.00169053821601573	0.00293681938300793	0.00076632289670055	0.000947893829491071	0.000638153867212436	0.000459852602765732	0.0010584656627913	0.00151030726457794	0.00247539735253544	0.00295150835838199	0.00258189122314585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233185916788236	0.00205824379023339	0.000974785380815303	0.00198490034133078	0.000726903830783189	0.0020747200831396	0.00164974144920566	0.0020768617342688	0.00324686149422309	0.000878275208171984	0.000949346322646507	0.00105504783900545	0	0.00018354082960455	0.000470422460309468	0	0.000226184304287311	0	0.00031908236440032	0.000480459354543635	0.000271635204530519	0.000173690739922552	0.000311925230986124	0.00033275184677275	0.000957785478532937	0.000423482883918439	0.000411305289386022	0.000363473449363034	0.000225951208838967
1935188	Bacteria	NA	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Libanicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055281312892231	0	0	0.000512923595594405	0.000144090896245375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000138090925209199	0.000101300559179087	0	0	0	0	0	0.00340940257024502	0	0	0	0	0	0.00162590850350147	0	0.000663862633305912	0	0	0	0	0	0	0	0	0	0	0.000163121548023491	0
1935200	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Merdibacter	0	0	0	0	0	0	0	0	0	0	0.00112742537781905	0.000927216138170836	0.000409511965657435	0.000372401809872796	0.000427432821056619	0.000257140971992874	0.000416841684040404	0.000580573518275521	0.000528582991779734	0.00061979331589424	0.000248041193078139	0.000788865529947365	0.00136602849669725	0.00164918355628883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044873368859092	0.000832475577586369	0.000506592796392237	0.000630363284192711	0.00027112142880993	0.000820433987309178	0.000374782600991251	0.00169645958499666	0.00104875694277096	0.000818964856461598	0.000297961984426816	0.000325582419077374	0	0	0.000277421450914188	0	0	0	0.000153391136628322	0.000352026853962848	0.000469718999816037	0	0	0	0.000121310693897169	0	0	0.0002065319599883	0
1935927	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Massilioclostridium	0	0	0	0	0	0	0	0	0	0	0.00211025006589282	0.00205329359280359	0.000332411595575659	0.000933764538095656	0.000443742928703329	0.000283521071709651	0.000831093357617165	0.000564523421011932	0.000530413002137592	0.00132961711345156	0.00134619647520505	0.00195327369244858	0.001219847587452	0.00233159916574514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118894977316713	0.000410762752110439	0.000862684762019888	0.000749593905384247	0.000444962344951558	0.00269119307919836	0.000537713731733298	0.000549413104184039	0.000617484087744661	0.0013450579761938	0.00021103140546916	0.000335792494938238	0	0	0.000191481001445638	0	0	0	0	0.000299485830989131	0	0	0.00015012251755462	0.000102770570376666	0	0	0.000212302730213111	0.00018843178821767	0
1937007	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Ileibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149131045408628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	Bacteria	NA	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	0	0	0	0	0	0	0	0	0	0	0.000819783910369253	0.000296461962578193	0.000740153552737054	0.000232251128740486	0.000483513191187062	0	0.000363121467010727	0.000205251243822538	0.00015701088868163	0.000116800624883343	0.000131090630545933	0.000850475961836492	0.000342672131420658	0.000215521771588962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128841059073505	0.000800335362246927	0.000672863714207704	0.00140076729799762	0.00017713093348002	0.000557332708636964	0.000517273589878714	0.000365482064973667	0.000300421988793566	0.000142300843844004	0	0.00130939972883999	0.00151005416086658	0	0.000203321063369161	0	0.000141782698124745	0	0.000386552864356725	0.000222914340142203	0.00216882155462099	0	0.000158042650375247	0.00010746059640631	0.000130720747722677	0	0	0.00086419820124093	0
1940255	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fournierella	0	0	0	0	0	0	0	0	0	0	0.00241052149818755	0.00200370326451561	0.00041708200199361	0.00104802509340195	0.00260934722169166	0.000511801934611313	0.000592172392376465	0.00131576797355392	0.000531623008986231	0.00154366825862518	0.00109921528722553	0.00191028339108657	0.00224592396964709	0.00227414869350226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171764411903466	0.00123224825606332	0.00121710671842909	0.00159626831655793	0.000548462890399433	0.00148815723244415	0.00106887741800928	0.01506774513276	0.00537965561332016	0.000457482712872487	0.000758265050045232	0.000214741595530055	0	0.000215270973024798	0.0001572008221603	0	0.00011454217973768	0	0.000138331025032895	0.000390217597536626	0.000157783023122723	0.000105540449602315	0.000589139879875786	0.000189351050898333	0.000130830748351881	0.000480393271478178	0.000775289970229017	0.000556275279052398	0.000118160632159382
195950	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013935539855644	0	0.00113632460211464	0.000972132731692977	0	0	0	0	0	0	0	0	0	0	0.000154541035424937	0	0	0.000229091207310663	0	0	0	0	0	0	0	0	0	0	0	0	0.000229271054646852	0	0.000283795525498883	0	0.000153040651953177	0	0	0.00015343087762462	0.00155708060371891	0	0	0.000374792005137228
1960084	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000738583589516246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141902762846793	0	0	0	0	0	0	0	0	0
196081	Bacteria	NA	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	0.000110410264984636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107770424615473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964366	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Nissabacter	0.000169430406632976	0.000179650397027377	0	0	0	0	0	0	0	0	0	0	0	0	0.000121230800123281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1979843	Bacteria	NA	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Olegusella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125200708636011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315866010930188	0	0	0	0	0	0	0	0	0	0	0	0
1980675	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Colibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116903508435261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132760645216736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000197103837611719	0	0	0	0	0	0	0	0	0
1980680	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	Ileibacterium	0	0	0	0	0	0	0	0	0	0	0.000121950581704275	0.000142220941502633	0	0	0	0	0	0	0	0	0.000100620483984528	0	0	0.000298312452128356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316261745764837	0.000114340595714504	0	0.000109490532123986	0.000109290758477864	0.000138710783715928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000247391415078894	0	0	0	0
1980693	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Negativibacillus	0	0	0	0	0	0	0	0	0	0	0.00219039044816244	0.00254574685284417	0.00119539573789954	0.00132877645785359	0.00728101805471916	0.00135521512271316	0.000739692988359673	0.000488942962994356	0.00117181663248214	0.00122270654148	0.00117351564461025	0.00291389042637189	0.00289092798157205	0.00216605780499516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148628221723982	0.00144924970997306	0.00225931247140485	0.00173434903595848	0.000810714272464217	0.00138941675256542	0.00120461836005142	0.00509446878374863	0.00231080529753107	0.00186243104421609	0.000658144383241591	0.00014237105781696	0	0	0.000173740908664952	0	0	0	0	0.000355926929897326	0.000313646009457541	0	0	0.000137920765460248	0.000237511358564971	0.000480013268890361	0.000736559472154812	0.000289212744628947	0.00011353060738875
1980697	Bacteria	NA	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145640779178169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104830861709683	0	0	0	0	0	0	0	0.000174271153675037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981028	Bacteria	NA	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Mailhella	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166763810472119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1981050	Bacteria	NA	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Phoenicibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304412133929059	0.000102300636309958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113230671457882	0	0	0	0	0.000472032468729812	0	0.000230024377363901	0	0	0	0	0	0	0	0	0	0	0	0
1981158	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Podoviridae	Pocjvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010584028365196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1982251	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	Pa6virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103120439293071	0	0	0	0	0	0	0
1987010	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Massilimaliae	0	0	0	0	0	0	0	0	0	0	0.000153200730767486	0.000343572274448457	0	0	0	0	0	0	0	0.00063447339443266	0	0.000182681280595777	0	0.000147881215583592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062338512422572	0.000171911151804717	0	0.000197911031116472	0	0.000125030607648753	0	0	0.000188691249136069	0	0.000231641542732674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1987016	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Provencibacterium	0	0	0	0	0	0	0	0	0	0	0.000720943438900204	0.000355922356205998	0.000131200629763023	0.000282621373539876	0.000322132126072032	0.000301011137822101	0.000244880989319197	0.000453292746954047	0.000242471372387968	0.000347411858653444	0.000143640690911723	0.000320642247702156	0.00093330580516211	0.000706415806737931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168391384177178	0.000451573025539271	0.000283001562168624	0.000451942354619668	0.000148440782282923	0.000400451946196458	0.000197691371978122	0.000709614009319153	0.000366152423929047	0	0.000241751610065723	0.000123670918874927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1987748	Bacteria	NA	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Dakarella	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000419752039994915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005359	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	0	0	0	0	0	0	0	0	0	0	0.0012041157436321	0.000926926136251023	0.00088322423947635	0.000552852686864058	0.000534683528911291	0.000252080952866002	0.000445741800796875	0.00107977654344585	0.000427202417965686	0.00118546634224493	0.000517232487888266	0.00133320934579751	0.00116877726979462	0.00095221782723054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000948947800350918	0.00117700788595284	0.000763114212390453	0.00188081979907115	0.000264071391656234	0.00113241550353935	0.000392362722997298	0.0024557338748964	0.000794235257837407	0.00218011292806966	0.000325182165713223	0.000401082980046542	0.000178432854925679	0.000172620780245927	0.000332981741494508	0	0	0	0.000147601093724104	0.000236854611559288	0.000607561640881039	0	0	0.000289311605679412	0	0	0.000230002957838038	0.000285972713881055	0
2005386	Bacteria	NA	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Arabia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179990727162538	0.000313931902427329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214101434479611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023266	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Merdimonas	0	0	0	0	0	0	0	0	0	0	0.000419902002932554	0.00103723686650806	0.00233309119883776	0.000279111356481193	0.00038476253943276	0	0.000540582183952023	0.000462312801615578	0.000437512476320616	0.00160979861242258	0.000158260761234261	0.000423622969597017	0.00176948100617186	0.000857167045913117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022984188930033	0.00202851359104106	0.000282281558194202	0.000539082808621433	0.000245021291262205	0.00116332565376268	0.000277841928222982	0.000964035446800275	0.001154627643635	0.000632443750391439	0.000369632461752195	0.000210201561797604	0	0	0.000249671305780929	0	0	0	0	0.000230064479355414	0.00013421257151287	0	0	0	0	0	0	0.000229812180917597	0
2024199	Bacteria	NA	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Urinacoccus	0	0	0	0	0	0	0	0	0	0	0.000104330497656474	0.000179271186775257	0.000122630588626826	0	0	0	0	0	0	0	0	0.000161271130510625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204037	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	0.000516521239650975	0.000105680233553316	0	0	0	0	0	0	0	0	0	0	0	0	0.000112360741580894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204475	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	0	0	0	0	0	0	0	0	0	0	0.01143866456243	0.00844070587747292	0.00463668225607483	0.00777181777103437	0.19205760758021	0.00765140892232573	0.0132646935893621	0.00419852544306419	0.06259816430561	0.00031339167664547	0.0228363498428427	0.0209457268295451	0.00873499433166476	0.0166124465543107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035446791372625	0.02410440149949	0.0304884282961242	0.078315728024943	0.0122931647849784	0.001134475513551	0.0076344629831731	0.000646293651559132	0.0162627176591909	0.00103699614938717	0.00120489802462084	0.00168555252365525	0.000277474439591034	0.000231211045073924	0.00147766772820222	0.000287001024593658	0.00156452977300158	0	0.00192801428658586	0.0119981536040507	0.000502659630958529	0.000935203983968972	0.000380436379918092	0.0150560935613193	0.000962115503300679	0.00666668540012757	0.0185188881529017	0.00736873992934193	0.0011038459055756
207244	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	0	0	0	0	0	0	0	0	0	0	0.0383361728635446	0.013713390782647	0.128504246820385	0.00333155619136309	0.00194245282018861	0.00515698949342028	0.0107161332931785	0.0506721170730295	0.0326616848651364	0.21547093276949	0.0289225691175574	0.0629159110405364	0.0185122151459782	0.00633539207692287	0	0	0	0	0	0	0	0	0	0	0	0	0.000134580777876896	0	0	0.040854315822476	0.0357656796300535	0.027842933692994	0.0974792278667772	0.0159042838155757	0.00414622015062993	0.0214828690911115	0.191510432033941	0.00909361019969953	0.159619346542725	0.00449706995048586	0.000821356102675844	0.00370163922622762	0.000103070465878506	0.00280318466065578	0	0.00101765936605774	0.000696643204558742	0.00120524893089458	0.00597313629696372	0.00403002721532145	0.000391981669841914	0.000819433741903853	0.00063174350617646	0.00035821204897292	0.000222931518163638	0.00191858467299889	0.00228111164774954	0.000523452800472483
209	Bacteria	NA	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	0	0	0	0	0	0	0	0	0	0	0	0.000257521704793686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2093	Bacteria	NA	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026674165913312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209879	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Allisonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281651368825653	0	0.000102650388018467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250001655010956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216851	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	0	0	0	0	0	0	0	0	0	0	0.0330114174644613	0.0094101522952082	0.00730531506551232	0.180496867214775	0.0193941280012448	0.0350741225801834	0.0823003624934645	0.00248081503373911	0.0424638903456194	0.00193419034791836	0.104742233810145	0.0137503363898581	0.0175684292756301	0.00817567720406662	0	0	0	0	0	0	0	0	0	0	0	0	0.000291701686035745	0	0	0.00787403472456543	0.00917524147411787	0.00769742248977215	0.0473151265118091	0.0303801901036019	0.0101265392149806	0.0230577000204381	0.00277162565968498	0.0305777224245225	0.00746567427144843	0.00102691683926615	0.0290526458611588	0.00111317781084497	0.000181460820202908	0.0162432549522234	0.000127220454177022	0.0601320143122324	0.00106644490564657	0.0446839711082259	0.167831567680623	0.00121888335380506	0.0238392815553394	0.000576839673601327	0.0157074871765538	0.00137392785886735	0.0236829412808301	0.0604065568283208	0.214320423900823	0.00595054183539882
2172	Archaea	NA	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	0	0	0	0	0	0	0	0	0	0	0	0.0621788916242626	0	0	0.01106615303661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164069099262965	0	0	0	0	0	0	0	0	0.100074036493083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
