#tid	superkingdom	kingdom	phylum	class	order	family	genus	species	OULU-49	OULU-296	OULU-341	OULU-372	OULU-479	OULU-560	OULU-638	OULU-644	OULU-685	OULU-785	OULU-13	OULU-74	OULU-169	OULU-301	OULU-331	OULU-360	OULU-393	OULU-402	OULU-444	OULU-461	OULU-488	OULU-494	OULU-545	OULU-794	OULU-29	OULU-102	OULU-228	OULU-232	OULU-255	OULU-314	OULU-335	OULU-386	OULU-390	OULU-481	OULU-486	OULU-500	OULU-516	OULU-648	OULU-701	OULU-68	OULU-226	OULU-277	OULU-308	OULU-342	OULU-408	OULU-497	OULU-574	OULU-583	OULU-647	OULU-115	OULU-139	OULU-152	OULU-171	OULU-183	OULU-661	OULU-703	OULU-709	OULU-722	OULU-833	OULU-835	OULU-847	OULU-848	OULU-869	OULU-870	OULU-878	OULU-884	OULU-888	OULU-895
562	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0.00889493134783524	0.00160124353874822	0	0	0	0.875389201027491	0	0.841924718729842	0.000379661317424771	0.00385103694456256	0.00209812000803244	0.000455393014701758	0	0.00063126306793851	0.0200160921062079	0.0116728441233508	0.000324591311348898	0.00513391111150134	0.0305095026837852	0.00154750827916929	0	0.0281157470913871	0.000304401893379777	0.028009450237681	0.82207840317012	0.155358718327699	0.156119186500873	0.58308514007138	0	0	0.000291420818892501	0.637614753119505	0.00101094491319228	0	0	0	0.508505809163576	0.453416759008712	0.121538998863656	0.138883881625507	0.0300699914689428	0.00890891917723387	0.00131008682555236	0	0.000420112041744523	0.189459324847714	0.000857564845241377	0.0368837341703202	0	0.143016082487109	0	0.0101143918302693	0	0.00127788668334735	0	0.00629051970859006	0.000178410820689775	0.000428773177209243	0.00704254711839242	0.00335703432077759	0.00379545616864328	0	0.0755057990571848	0.00053333305066505	0.0988977434936331	0.615552966011143	0.00850693073077263	0.00098765528395577
563	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shimwellia	Shimwellia blattae	0.000762221829332391	0	0	0	0	0	0	0	0	0.000200740883259887	0	0	0	0	0.000103250681454498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
563191	Bacteria	NA	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus sp. D21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011611065718632	0.000270211445631234	0	0.000108090757716212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108730728495881	0.000204161126969421	0.000165900864343503	0	0	0.000119000825865731	0.000137970779534905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
563193	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp. D13	0	0	0	0	0	0	0	0	0.00312990086075599	0	0.00328615567496257	0.00170124126221716	0.000411351974489478	0.0028999340936797	0	0.00604881286451263	0.00428535731284355	0	0.000873804945735993	0.000495182649227173	0.003678407693141	0.000751175265738613	0.00235888467226267	0.00252389074638194	0.000820252198275891	0.000582752319354231	0.00662346894312116	0	0.00901498651069537	0.0916934276585318	0	0.0542070945468444	0	0.000126060332799279	0.000856153510229392	0.00272853870403847	0.0112756551732869	0.00131721540058314	0	0.00245430017434743	0.000992296648387544	0.000109200602787328	0.0012489965072718	0.0048932057871945	0.00385476873417605	0.00443957081062142	0.00125868711158218	0.00162248074082251	0.000157520934099139	0.00265061765311357	0.00240273785234225	0	0.000414481873458069	0.00171302895914146	0.00674400407609456	0.000147212801459612	0.00414299905779567	0.00531910941460076	0.00139417714462901	0	0.000267371139001052	0.00497927350241664	0.000705713916712238	0.000351752012021509	0.0183319948408849	0	0.000628555964996108	0.00383067049408715
564	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	0.000456171094810628	0	0	0	0	0.000527231391890875	0	0.00101218417019878	0	0.000131560578866547	0	0	0	0	0.000179021181539798	0	0	0	0	0	0	0.000208811463768361	0	0	0.00205739551381998	0	0.000199730571229433	0.00210563646430394	0	0	0	0.00054489175455145	0	0	0	0	0.0044451956932311	0.00117856483211581	0.00154448608527518	0.000781416423242998	0	0	0	0	0	0.00164072138660642	0	0.00011157073859829	0	0.000146850978027513	0	0	0	0	0	0	0	0	0	0	0	0	0.000229831275563579	0	0.000168071144564494	0.00262916381104661	0	0
565	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Atlantibacter	Atlantibacter hermannii	0.000877642106341056	0	0	0	0	0	0	0	0	0.00023499103396055	0	0	0	0	0.000372932461354245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia vulneris	0.00227663546392511	0.00011475025359806	0	0	0	0	0	0	0	0.000457372012436855	0	0	0	0	0.000222931471347711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000220032829622189	0	0
570446	Bacteria	NA	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium faniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000389461043755597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella oxytoca	0.0509512122829095	0	0	0	0	0	0	0	0	0.00046173203162094	0	0	0	0	0.000917416054945963	0	0	0	0	0	0	0	0	0	0.000390751047212806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000733604071502597	0	0	0	0	0
573	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	0.0667631802316326	0.00059797132151662	0	0	0	0.000350200924530441	0	0.00081999337837272	0	0.000903313974581489	0	0	0	0	0.00118869784540578	0	0	0	0	0	0	0	0	0	0.000918562461747397	0.000164410654354404	0.000140860402860752	0.000560931722060387	0	0	0	0.000573801847641949	0	0	0	0	0.00140105809811581	0.000520902135698757	0	0	0	0	0	0	0	0.000213421481145079	0	0	0	0	0	0	0	0	0	0	0	0	0.00155089019583212	0	0	0.0103524736109825	0.000262031454274571	0.000193971109514746	0.000352162398225932	0.00700421007414155	0	0
57732	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus asini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000240120674739096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
580	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera cryocrescens	0.00517691242458982	0.00241229533117268	0	0	0	0	0	0	0	0.00152397670549751	0	0	0	0	0.000777375130675862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119570829821559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017011094411574	0	0	0	0	0
580026	Bacteria	NA	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Enterorhabdus	Enterorhabdus mucosicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122330494215197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112440443015345	0	0.000261691753334747	0	0	0	0	0	0	0	0	0	0	0	0	0.000234421226023012	0	0.000163213105945406	0	0	0	0	0	0	0	0	0	0	0	0
58231	Bacteria	NA	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema medium	0	0	0	0	0	0	0	0	0	0	0.000214561023456082	0.00103492685121576	0	0	0	0	0	0	0.000131830746162023	0	0	0.000495983476844173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000351142352653763	0	0	0	0.000127400619167009	0.000109670761115082	0	0	0	0	0	0	0	0	0	0	0	0	0.000745234509715907	0	0	0	0	0	0	0	0	0
589436	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella fusca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157361092085979	0	0.000117610778583354	0	0	0	0.00418997703963264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
589437	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella scopos	0	0	0	0	0	0	0	0	0.00018519064261153	0	0	0	0	0	0	0.000310631174185838	0	0	0	0	0	0	0	0	0	0	0.000151700433863241	0	0.000208230843334916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150860733183163	0	0	0	0	0	0	0.000473847581561306	0.00200410905857295	0	0	0	0	0	0	0	0	0	0	0	0.000479953268481758	0	0	0
589537	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella dentasini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000381476103617658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
592316	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea sp. At-9b	0.000166550399720959	0.000685681515356149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
592978	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus faecis	0	0	0	0	0	0	0	0	0	0	0.012036187412614	0.00646060276919034	0.0397188306503872	0.00193124938587202	0.00082896547117211	0.000619982343533259	0.00225754912049845	0.00629300813562931	0.00409413317279376	0.00338699812043994	0.00180841869849394	0.0206518247692916	0.0190464384688473	0.00311045556794477	0	0	0	0	0	0	0	0	0	0	0	0	0.000148560858681763	0	0	0.00976522027011061	0.00391160620776159	0.00778126295257151	0.014911797690466	0.0102434339828971	0.00465254261135709	0.00753490229222191	0.00448447533728566	0.00578705831032602	0.00469868786321903	0.00268086785457991	0.000359702672590858	0.000593989503832062	0.000394581783509662	0.00148692777663227	0.000169020603403554	0.000517239843074214	0	0.000380682820859703	0.00149907918707178	0.00360267902733016	0.0003361314319199	0.00113505903494002	0.000919845105140334	0.000567433245718166	0.000479753267119749	0.000490786311511966	0.000913478668912568	0.000450092407994383
59310	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus macedonicus	0	0	0	0	0	0	0	0	0	0.000531262337554286	0	0	0	0	0.000111920738676875	0	0	0	0	0.00013031069716223	0	0	0	0	0	0	0	0	0	0	0.000346920974847939	0	0	0	0	0	0	0	0	0	0.000249791673604213	0	0	0	0	0	0	0	0.000204621213403795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
596085	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella aurantiaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00273345373525977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59814	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea dispersa	0.00030726073742577	0.00200020442045177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
598660	Bacteria	NA	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pyruviciproducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000655201841117173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60133	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella pallens	0	0	0	0	0	0	0	0	0.000239560831276084	0	0	0	0	0	0	0.000458371732645149	0	0	0	0	0	0	0	0	0	0	0.000200140572402037	0	0.000314381273244157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187290910233824	0	0	0	0	0	0	0.00159737555800893	0.00244976107292005	0	0	0	0.0001039804783102	0	0.000108612114677873	0	0	0	0	0	0.000696994746534223	0	0	0
604330	Bacteria	NA	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella umbonata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120190805278395	0	0	0	0	0	0	0	0	0	0	0	0	0.000107960564633753	0	0	0	0	0	0	0	0	0	0	0	0	0	0
614	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia liquefaciens	0.000359900863762073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
615	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	0.000368150883562121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004171027779045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61645	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae	0.00362012868830885	0	0	0	0	0	0	0	0	0.000373551643627232	0	0	0	0	0.00129325853550633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61647	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pluralibacter	Pluralibacter gergoviae	0.00275264660635186	0.000100620222370691	0	0	0	0	0	0	0	0.000297981311117769	0	0	0	0	0.000257951702481236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61652	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia rubidaea	0.000594131425915422	0.000166270367457512	0	0	0	0	0	0	0	0.000163660720107169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella boydii	0.000122900294960708	0.00014738032571052	0	0	0	0.00388642026014949	0	0.00331943367606675	0	0	0	0	0	0	0.000563573719586549	0	0	0	0.000110590625942943	0	0	0.000541533796151911	0	0.000206821700074375	0.00476047275806699	0.000555992212849007	0.000347490993824242	0.00191860589012008	0	0	0	0.00142328458297636	0	0	0	0	0.00798422614882713	0.00160416657708297	0.00228257899336123	0.00293772414809249	0	0	0	0	0	0.0038120064553248	0	0.000205891363000823	0	0.000502953349669308	0	0.000418666698667179	0	0	0	0.000401047631936436	0	0	0	0	0	0	0.00210794169907643	0	0.000234311595661966	0.025358646112189	0.000375923567514656	0
622	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	0.00021693052063325	0.000253280559750037	0	0	0	0.002065845453832	0	0.00113177466291161	0	0	0	0	0	0	0.000109160720460755	0	0	0	0	0	0	0.00037321261622044	0	0.000104070855462432	0.00204562548227629	0.000189880755725408	0.000166430475991161	0.00129736398290743	0	0	0	0.000708102280089342	0	0	0	0	0.0074802432358059	0.000961623942658166	0.00219775865916912	0.000819456735934368	0	0	0	0	0	0.0025475976803279	0	0.000109600725556803	0	0.000200951338335913	0	0	0	0	0	0	0	0	0	0	0	0	0.000737954095645231	0	0.000126840863786282	0.00608701827905507	0	0
623	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella flexneri	0.000212120509089222	0	0	0	0	0.00793024093583607	0	0.00442148821653146	0	0.00013480059312261	0	0	0	0	0.000686704532249913	0	0	0	0.000209401185210708	0	0	0.00100251702764436	0	0.00033136272380159	0.00814354182469209	0.000754783004036356	0.000804372300504778	0.00489353502315252	0	0	0	0.00289539932318582	0	0	0	0	0.0180005140429712	0.00312987283247862	0.00402339585217966	0.00416859426584486	0.000173421161921785	0	0	0	0	0.00728338054666099	0	0.000348872309534689	0	0.000757285043518388	0	0.00047964767436279	0	0	0	0.000166633171029245	0	0	0	0	0	0	0.00290178610491288	0	0.000518733532575356	0.0357025291345247	0	0
624	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella sonnei	0.000155600373440896	0.000156170345136463	0	0	0	0.00424962121900002	0	0.00389898606382259	0	0	0	0	0	0	0.000507853351832122	0	0	0	0.000163190923660628	0	0	0.000586944114478242	0	0.000400693293698874	0.00488311308674307	0.000517562059896998	0.000361761034636558	0.00239660735758459	0	0	0	0.00183691591486925	0	0	0	0	0.00894669171187809	0.00177336727080581	0.00251381990445042	0.00341706808829968	0	0	0	0	0	0.00423960942288939	0	0.000237241570539197	0	0.000436752908774372	0	0.000427546840749452	0	0	0	0.00135207573000114	0	0	0	0	0	0	0.00229589274220472	0	0.000259961770339656	0.028909321773878	0.00145619381927934	0
626930	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus	0	0	0	0	0	0	0	0	0.00362425257615644	0	0.0019779394347711	0.000149290988306343	0.00022089106027709	0.000477512320709879	0	0.00154156582711883	0.00192800778915147	0.000111560676057697	0	0	0.00166869802643751	0.000206891450309067	0.000469542920556967	0.00181788494301423	0.00136605366102381	0	0.00124471355988078	0	0.00422204709929075	0.00477304341225199	0	0.000746702404381742	0	0	0	0.00250722799805731	0.00154102890714708	0.000685602810971526	0	0.000805246619127208	0.000464623112974857	0	0.00128078667289857	0.0010045852941645	0.00222883083211784	0.000484663363563743	0.00163344922898815	0.00109443724517456	0.000142340844081205	0.000973836485750993	0.00100477746549657	0	0.0443232903412724	0.000501842624636927	0.00847369025107421	0	0.0325875799028676	0.000346782569658841	0.00239573664499249	0	0.011625049522711	0.0464656092282668	0.000757644204925338	0.000751654299462593	0.00782262327206448	0	0.00237242251428966	0.0143467567551486
626932	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes indistinctus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117650571781779	0	0.000337171274507418	0	0	0	0.0002655314205931	0.00161159775178519	0.000505193541406725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00457696762267385	0	0	0	0	0.00153198744545898	0	0	0	0	0.000614964095660876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
626933	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter laneus	0	0	0	0	0	0	0	0	0.00011379039485267	0	0	0	0	0	0	0.000123380466378163	0.000200180808730467	0	0	0	0.000172240828478385	0	0	0	0	0	0.000473471354128072	0	0	0.000329430925700901	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000274251445305117	0.000205250997519848	0.000119570829821559	0	0	0	0.000111910745325564	0	0	0.00133394602943605	0.000101370530167873	0.000392591401551304	0	0.000332571529829038	0	0	0	0.000188880804632228	0.000201723382901132	0	0	0.00075342513082514	0	0	0
626934	Bacteria	NA	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia piriformis	0	0	0	0	0	0	0	0	0	0	0	0	0.00178528856938513	0.00145241705874691	0	0	0.000185310748655425	0	0.000207091172136034	0	0	0.000147471033771947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000481993961990367	0	0.000431382381230745	0	0	0	0	0	0	0	0.000432462880202781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291001556858329
626935	Bacteria	NA	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella tanakaei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010308196164973	0	0	0	0	0	0	0	0	0	0	0	0
626937	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella minuta	0	0	0	0	0	0	0	0	0	0	0.00252484204349655	0.00625250139155922	0.000808653881538632	0.000302191468650538	0	0.000332301256098748	0.000801653238679084	0.000153480930094437	0.00166504942417974	0.000538332880080908	0.000867424172310268	0.00399301799105612	0.00298214854896398	0.000948827799364511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000985798103260408	0.00147801990273335	0.00188759041949912	0.0013666171200752	0.00166995880068288	0.00124665605874844	0.00284066971424782	0.0010212757702081	0.00117494777815429	0.00201656195821241	0.00164069092700157	0	0	0	0.000120810631839605	0	0	0	0	0	0.00581088133648641	0	0	0	0	0	0	0.000394303741942511	0.000210291125057519
626940	Bacteria	NA	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens	0	0	0	0	0	0	0	0	0	0	0.000154730738065621	0.00150659997369183	0.00125139600670083	0.0354741224042349	0.0077455511206374	0.000486131837578346	0.000323011304965672	0.000140730852828968	0.000599043390585591	0.000159400852794562	0.000273291314531223	0.000258331810905994	0.0188234870820897	0.000359312953552478	0	0	0	0	0	0	0	0	0	0	0	0	0.00012781073874607	0	0	0.00028461233951343	0.000720474827181342	0.00132100729196025	0.000622893245273808	0.00065600345713822	0.00428121080668452	0.000315082186670375	0.000796674501210933	0.00031853210868256	0.00239875422461255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116201494351217	0	0
630	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	0	0	0	0	0	0	0	0	0	0.000321211413330219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
631	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia intermedia	0.000122450293880705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63118	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	Sk1virus	Lactococcus virus bIL170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000294231971354208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
632	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pestis	0	0	0	0	0	0.000795142099175142	0	0.00104937432342221	0	0	0	0	0	0	0.00017149113184147	0	0	0	0	0	0	0	0	0	0.00100415269112921	0.000214570853991999	0.000159940457429708	0.000747732295538147	0	0	0	0.000665832143979504	0	0	0	0	0	0.000518142124382711	0.00013718054049133	0.00010537086614852	0	0	0	0	0	0	0	0	0	0.000186871244562488	0	0	0	0	0	0	0	0	0	0	0	0	0.000250551390560218	0	0.000148151008908371	0	0	0
633	Bacteria	NA	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pseudotuberculosis	0	0	0	0	0	0.000190600503185328	0	0.000190710785728437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157790422878333	0	0	0.000121150371931642	0	0	0	0.00012253039454787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
633135	Viruses	NA	dsDNA viruses, no RNA stage	NA	Caudovirales	Siphoviridae	Sfi21dt1virus	Streptococcus phage Abc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190621090352637	0	0	0	0
633701	Bacteria	NA	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella saccharolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022230255684091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
